Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Middle East & North Africa,MEA,73771.1842877644,77617.5280928184,85288.1736180837,94850.7647590155,92341.6407677529,105433.076691866,119762.395305773,96499.751167892,112342.445651814,113246.06328294,125834.264997848,145816.703669895,145776.298003462,170306.210770361,185608.938621049,201756.512224416,239039.922614356,282285.005424283,289018.05874889,349031.493128282,341137.695204343,372540.244507161,405030.073561251,451463.530776938,459386.714640101,485492.448397864,510452.130525908,507307.835028983,548646.505031779,560084.981874564,507080.094,590574.017,635971.477,700910.38,716429.124,691999.57,690048.726,658937.898,708636.749,768958.899,859042.421,875441.245,838840.918,899449.094,958773.82,961491.067,1010350.175,957226.346,1047764.576,1114408.634,1131221.829,1110789.305,1257847.006,1231371.266,1289071.511,1214998.111,1138024.114,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Middle East & North Africa (excluding high income),MNA,58117.8042696121,57250.2097470219,57945.0206146895,64562.2669734283,71690.5118009809,76175.5343330149,90384.232764418,75307.9398104248,92994.3688281428,87785.1254446245,89880.5867915584,105148.04464036,107805.971927786,124389.526552381,138447.498816724,149663.731394786,178514.925518888,200660.6433328,198348.283355219,238540.702488603,226938.463872947,239298.009571881,254752.956067513,283986.47998123,293552.077217585,303393.39305222,300566.358357848,317668.263947211,348581.833186452,360231.86302581,342560.139,373964.327,391954.629,413725.608,429666.057,436516.013,428331.269,434920.868,490956.295,533456.825,530655.237,542943.354,515374.848,554468.735,579426.337,579840.708,583947.748,552664.571,607137.856,628278.111,624317.751,637544.62,673741.577,693660.721,710767.276,666554.257,671904.41,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Middle East & North Africa (IDA & IBRD countries),TMN,57971.603,57106.191,57799.254,64399.854,71510.167,75983.9070000001,90156.8620000001,75118.495,92760.4320000001,87564.293,89654.4830000001,104883.534,107534.775,124076.612,138099.22,149287.237,178065.853,200155.861,197849.318,237940.629,226367.577,238696.031,254112.099,283272.083,292813.617,302630.176,299810.253,316869.137,347704.94,359325.663,341698.394,373080.58,391037.879,412790.523,428697.969,435569.927,427293.508,434055.456,489493.162,532089.034,528994.086,541593.898,514219.743,553188.952,577229.804,577097.792,581681.542,550339.693,605084.336,626187.921,622282.566,635296.749,671541.377,691222.166,707929.018,663547.317,668670.116,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Middle income,MIC,810266.875463399,864242.870364908,940402.267400278,1008728.65507823,1094758.37368276,1166341.27961,1272857.63841243,1346968.95039732,1478325.86248417,1599755.67209878,1799267.63468717,1974092.00358725,2114542.26917572,2312225.4480664,2445567.19349893,2588330.31870665,2743594.49160552,2893532.45552458,3090929.63564514,3175170.78063024,3228428.72551872,3243366.98012049,3315496.69892735,3337804.60299691,3312918.56508653,3384028.63610426,3453493.17796636,3361310.38597322,3454819.54907417,3538065.91572841,3402581.25197482,3498328.58220658,3020398.80263282,3006357.03226989,2867177.00829487,2955512.71004548,3034127.46951178,3131885.74434433,3175528.68643771,3229489.30922011,3350369.35545037,3388210.67416452,3335274.08395319,3470833.9378574,3690190.94624144,3703244.88538327,3792174.67824417,3822421.65390468,4049649.99500983,4103232.71347498,4284281.57578413,4444487.00996873,4609980.30892385,4753332.04929064,4909045.36534495,4987853.61900869,5111084.33718699,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,North America,NAC,1398674.474,1417313.835,1462388.599,1494900.221,1539098.572,1617942.739,1687069.356,1762338.198,1870379.019,1964961.95,2251523.332,2319762.535,2504795.688,2640243.667,2551362.921,2479203.695,2535708.498,2679066.196,2729043.739,2667258.456,2460454.324,2265685.286,2139910.853,2122609.947,2152551.002,2150347.135,2233848.392,2300485.116,2393381.227,2382116.203,2200111.992,2154252.49,2204468.388,2250111.537,2278673.8,2282304.13,2342296.25,2404360.225,2461070.38,2495679.526,2549731.106,2560028.042,2529005.222,2621886.665,2682128.141,2699517.055,2659037.042,2643023.253,2500875.665,2408511.269,2417785.112,2336924.095,2284306.312,2315607.824,2331372.257,2402431.383,2380205.696,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,OECD members,OED,2203386.43308067,2308628.42223271,2456653.03228635,2616637.86235613,2802895.44151122,3016947.61834502,3228428.9438996,3459316.81914151,3751150.16103047,4055162.26516179,4670585.12115535,4894614.74398933,5290760.27719518,5620925.92556114,5435316.02609464,5238206.83203454,5484849.61503858,5664856.88652409,5796915.99357944,5820466.89857469,5469484.1097886,5088092.16359934,4861058.57852874,4755721.22549618,4808207.12124145,4722077.64314512,4870499.60270096,4974569.41082151,5155844.22721904,5276360.33123554,5067473.69793031,5057369.10008943,5185402.024,5253589.889,5340343.775,5355279.466,5488710.595,5537030.654,5557298.163,5603605.039,5628217.943,5645562.853,5607675.409,5709214.639,5752947.281,5765121.721,5673670.408,5601734.869,5433181.214,5185317.683,5181122.635,5067665.655,5002305.047,4968770.332,4919764.544,5004073.4719932,5005649.52346517,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Other small states,OSS,4899.76492502403,6364.06248882431,6466.4609198593,6102.9464896851,7140.54961984094,6971.87521937226,6777.64409155983,8556.39231468413,10462.9241745271,9507.10257187126,12359.2333434326,13314.6598152069,13779.4216269383,15888.7252340271,14039.8925324142,13769.2070816255,16848.8924934283,19969.4360864821,22027.666967007,21052.1778896367,20909.1742552578,20224.7997193016,21598.6560638703,18559.8288333187,20807.02880213,19601.7124552221,20725.3124396277,22160.4560560731,23141.0524060999,23948.0014858094,23391.3087662629,24027.1174347176,25816.4639443315,29225.0585330769,28948.7869015685,27843.700375535,30165.8754403758,34750.4911632448,38950.5666422575,35351.5686317968,35900.3784943878,42844.5032863555,43098.3745153092,44972.8637072073,39832.8953278358,44414.9800191424,52812.8323169185,51570.4810331825,52315.154502959,48942.0048750112,50409.2328006103,45778.985879624,42096.1700563236,46317.2152191654,38601.3658516301,36920.3207911447,38402.2947260463,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Pacific island small states,PSS,297.492756181826,335.878918269804,405.853692909346,435.758701860561,653.638052790841,584.62037019802,556.201324424505,633.338734381188,730.775462747525,816.032600068069,941.888374207921,1047.44482993812,1092.10333043936,1181.42033144183,1242.31828667079,1189.54005880569,950.008101571782,1372.23392449257,1234.19855930693,1441.2516070854,1457.49106181312,1810.69920214109,1518.38901704208,1412.83256131188,1262.61760508045,1360.05433344678,1364.11419712871,1274.79719612624,1429.0720160396,1526.50874440594,1640.1849275,1534.49282,1565.809,1587.811,1587.811,1624.481,1683.153,1679.486,1657.484,1697.821,1782.162,2057.187,1877.504,2046.186,2376.216,2108.525,2240.537,2273.54,1965.512,1939.843,2306.543,2200.2,2167.197,2460.557,2841.925,3362.639,3259.963,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Post-demographic dividend,PST,2222014.9450496,2323411.31275544,2476918.9031692,2640332.20538106,2827084.37125048,3040207.76153198,3249073.46977448,3484442.42357757,3779839.74333744,4092552.46185474,4724942.01447252,4937941.63492731,5341893.34403804,5660852.31314357,5463852.00562214,5253199.88621405,5484942.38409438,5648735.24710816,5774765.93599119,5786643.71369494,5378013.50513438,4980176.02546337,4749196.77484778,4662768.30485267,4719141.33526048,4618941.40921288,4750814.03391685,4831854.39078896,5021651.29439557,5127462.11925425,4910980.44100788,4877414.06400277,4986562.616,5003731.51,5051545.523,5078200.946,5187987.259,5210154.274,5216025.141,5255254.707,5271275.83,5278059.78,5247388.992,5323926.616,5361065.992,5352133.18,5258173.639,5157323.805,5000563.222,4806571.588,4804774.758,4657808.732,4564135.217,4547061.665,4515969.172,4598069.71907881,4558947.84913858,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Pre-demographic dividend,PRE,20500.2122781866,21877.6362362381,22921.2555025055,24177.2147081223,25720.3597077062,29832.6265214384,39900.2033663298,32995.333543636,35223.4344718035,41911.4756806824,45646.1616324264,50550.9744138959,54898.7619633236,56947.4185214374,59295.1490296408,59586.7461309782,68693.5479112068,67332.761438299,68637.471545565,80174.2491702716,89415.6342280404,92204.498812626,94533.5371989489,103303.880785327,109356.389850265,110444.271343716,108623.658672545,110044.259935471,133562.687685643,142026.480473179,104922.618540187,110877.928571346,130613.070852884,134306.63413649,130456.057029087,142786.244154513,143574.543210783,141882.674953223,139982.576756271,139480.593866665,145716.3368731,167431.744838266,171317.464242992,180329.675970847,190096.001046086,192792.977845107,176443.949067575,141531.844443345,178765.726614941,189627.930692538,239013.067836028,275879.180444121,278773.043979158,298592.45210016,324238.270815957,305350.496876356,334379.03494129,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Small states,SST,9526.38824408891,14230.1799452118,17866.879208095,10699.9389607801,16747.158561975,17801.787569928,16860.9359653227,20475.5565485971,21963.414900066,22129.7049511126,29008.8617996688,35090.6593715451,36214.9954217243,43433.4953547812,39588.0035722618,41937.2971868385,47156.4913808608,54151.8740432596,53250.6552637386,52314.4376966633,51955.7001242326,45130.9365511606,41696.6805224032,34185.0657435798,35838.7584555164,35344.4005813131,34731.9217991144,37208.0860185751,37877.4378305495,40747.3384099951,42632.8980894785,43543.1647056036,46559.9653850117,49801.5994691584,48899.2889508907,49044.1042192547,52998.6750091931,55939.5389205839,60595.906780286,58939.814224124,59908.9625585596,67216.5637929246,66143.4455222277,69362.2759057645,63861.7429718725,68591.8308887614,78278.0698942083,76698.0712123312,78462.2189247301,72403.7158205627,75088.6086855707,69280.548262913,65350.8079515777,71729.730368853,62621.7193192445,61468.9463881781,64242.2307878364,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,South Asia,SAS,34447.276327123,37340.803530583,42544.7516949807,47649.6818181953,48650.8642346016,53352.3875233668,59979.2616129134,58233.610220205,72330.8454167833,73680.4246447596,78469.963970132,82261.811,74832.469,78616.813,76915.325,80112.949,81385.398,87098.584,95705.033,105066.884,106416.34,113911.688,120493.953,127204.563,135400.308,149342.242,155385.458,164670.302,173005.393,191974.784,203111.463,210812.163,235516.742,237856.288,255468.889,275080.005,310129.191,312380.729,334294.721,357972.54,379651.844,376083.853,362138.252,361588.202,368603.173,373824.981,396989.42,419112.431,489786.522,544303.811,509867.014,511817.858,539041.666,567002.541,622938.959,714580.956,774708.755,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,South Asia (IDA & IBRD),TSA,34447.276327123,37340.803530583,42544.7516949807,47649.6818181953,48650.8642346016,53352.3875233668,59979.2616129134,58233.610220205,72330.8454167833,73680.4246447596,78469.963970132,82261.811,74832.469,78616.813,76915.325,80112.949,81385.398,87098.584,95705.033,105066.884,106416.34,113911.688,120493.953,127204.563,135400.308,149342.242,155385.458,164670.302,173005.393,191974.784,203111.463,210812.163,235516.742,237856.288,255468.889,275080.005,310129.191,312380.729,334294.721,357972.54,379651.844,376083.853,362138.252,361588.202,368603.173,373824.981,396989.42,419112.431,489786.522,544303.811,509867.014,511817.858,539041.666,567002.541,622938.959,714580.956,774708.755,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Sub-Saharan Africa,SSF,25874.2150204649,28386.1968137048,30007.3480029523,31998.4897863258,38070.5526873234,41879.895849847,46135.3783016752,50951.3947323733,51092.4815161704,59122.9887236527,65971.4174722938,79508.1224041846,80789.3429273158,87161.1271361015,89918.0391546247,94520.5188314675,93735.008629786,93605.3613149453,98844.6380970349,103729.291341472,110432.820149997,117914.232847566,132507.182079776,135965.714860967,140663.52344578,140739.786572157,137246.935384098,126650.173974034,139958.089526795,153098.226201526,124377.532808004,126041.408605496,125590.662028246,115573.65751398,113208.169277997,125951.400315176,130594.053342667,144736.744383348,139853.443471657,128794.747623879,136684.2959505,138746.463204337,137010.096162955,156324.865576367,170293.549685396,154440.407529323,181811.327650725,191807.470532882,202729.182200424,216223.975091336,228674.726392333,259947.844512918,243457.911032501,256885.983406832,289029.408640699,277368.6723617,287924.823581116,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Sub-Saharan Africa (excluding high income),SSA,25869.2757793031,28380.7780494402,30001.6197701037,31992.3814557835,38064.8054306136,41874.3366493256,46130.0291819408,50946.2833653574,51087.3771141986,59118.2807644563,65944.167532719,79477.7273877829,80747.5711273535,87115.8565480232,89865.2779781446,94464.1715214546,93655.7424740402,93522.2754143256,98769.4375333924,103608.571784189,110339.12493837,117817.093626952,132426.01664886,135869.466789497,140567.507291452,140590.387358832,137082.110360619,126446.692373644,139759.078244038,152861.730163452,124227.325837818,125868.716095759,125417.960956431,115389.590418673,113005.43100405,125752.46435421,130358.130775238,144393.565985943,139417.669145219,128281.138120739,136107.809193129,138107.053459492,136466.932700235,155770.746783226,169550.72300434,153745.586387484,181072.293665304,191161.072602041,202031.037724339,215696.242515347,228228.542222083,259620.379508174,243034.056705758,256554.153910956,288539.19868807,276874.801099271,287316.793385203,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Sub-Saharan Africa (IDA & IBRD countries),TSS,25874.2150204649,28386.1968137048,30007.3480029523,31998.4897863258,38070.5526873234,41879.895849847,46135.3783016753,50951.3947323733,51092.4815161705,59122.9887236528,65971.4174722939,79508.1224041847,80789.3429273158,87161.1271361016,89918.0391546247,94520.5188314676,93735.008629786,93605.3613149454,98844.6380970349,103729.291341472,110432.820149997,117914.232847566,132507.182079776,135965.714860967,140663.523445781,140739.786572157,137246.935384098,126650.173974034,139958.089526795,153098.226201526,124377.532808004,126041.408605496,125590.662028246,115573.65751398,113208.169277997,125951.400315176,130594.053342667,144736.744383348,139853.443471657,128794.747623879,136684.2959505,138746.463204337,137010.096162955,156324.865576367,170293.549685396,154440.407529323,181811.327650725,191807.470532882,202729.182200424,216223.975091336,228674.726392333,259947.844512918,243457.911032501,256885.983406832,289029.408640699,277368.6723617,287924.823581116,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Upper middle income,UMC,661349.200382966,706414.999889359,774872.961813382,827419.400986606,898598.698313752,953235.673004679,1043104.43873187,1117643.95852558,1210137.01351968,1326855.21026728,1479169.12106197,1629453.1501741,1767327.06247464,1926219.4982857,2050143.06312351,2171037.98730926,2305030.06379408,2411420.67019757,2580967.93660698,2618237.60401684,2665697.09044296,2663489.29632277,2698761.43571913,2690969.45903487,2651128.0753971,2693448.17294637,2762379.06372818,2658228.60007668,2698567.34392835,2743701.77244401,2609244.6843771,2658393.65884566,2129828.27046089,2133951.10928512,2005644.82172189,2047718.44728812,2093128.73023762,2161131.57938511,2169008.15776552,2173149.45155316,2227639.57649695,2262774.13582364,2226879.23200474,2340860.77697454,2516526.19162263,2527255.90734515,2600281.96532365,2587810.15783137,2726915.39285344,2694458.35707858,2854051.92322448,2981899.86077441,3097789.55703389,3187819.23563612,3249157.93605483,3263972.80720277,3320691.02800602,..,..,..,..,..
